2,3.5,1,0
4,4.0,2,0
3,4.0,0,0
4,4.0,0,0
4,3.5,0,3
5,3.5,1,0
4,4.0,2,0
5,4.0,0,0
3,4.0,1,0
3,2.5,0,0
5,4.0,2,2
4,3.5,0,0
5,3.0,1,0
3,3.5,0,0
4,3.0,0,0
4,4.0,0,0
5,3.5,0,0
4,3.0,0,0
2,3.0,3,29
4,4.0,8,18
1,2.0,1,0
3,3.5,0,0
4,2.5,1,0
4,4.0,0,0
3,4.0,2,0
5,5.0,0,0
1,1.5,2,13
3,3.5,0,0
4,4.0,1,6
2,3.0,0,0
2,3.0,0,0
3,4.0,1,0
1,3.5,0,0
5,4.5,0,0
4,3.0,0,0
4,3.5,1,0
4,4.0,0,0
4,2.5,1,0
3,4.0,0,0
1,4.0,1,2
4,4.0,0,0
5,3.5,0,0
4,3.0,0,0
5,5.0,0,0
3,4.0,0,0
5,4.0,1,0
2,4.0,2,0
4,3.5,0,0
4,3.5,0,0
5,4.5,0,0
5,4.0,1,0
3,3.5,1,0
5,4.0,0,0
2,2.5,1,0
3,4.0,0,0
1,3.0,2,10
5,3.5,0,0
1,2.5,1,42
4,2.5,0,0
5,3.5,0,0
4,3.5,0,0
4,3.5,3,0
1,3.5,0,0
5,3.5,0,0
4,4.0,0,2
5,4.5,0,0
5,3.5,2,0
4,4.0,0,0
5,4.0,1,0
1,3.0,0,0
4,4.0,0,0
3,4.0,0,0
5,4.5,3,0
4,2.0,0,12
5,4.0,0,0
4,4.0,0,0
4,3.5,0,0
4,3.5,0,0
5,4.0,5,0
5,4.5,0,0
5,3.5,0,0
5,2.5,1,0
4,3.5,0,0
4,4.0,0,0
5,5.0,1,0
3,3.0,0,4
5,4.0,0,0
1,3.0,0,0
1,2.0,0,14
4,3.5,2,2
3,4.0,2,43
3,4.0,0,0
4,3.5,0,0
1,1.5,1,0
4,3.0,0,0
5,2.5,0,0
2,2.5,2,0
4,2.5,2,0
1,1.5,1,0
4,2.5,1,0
4,3.0,1,0
5,3.5,1,0
3,4.0,0,0
2,3.0,1,5
5,4.5,0,28
2,2.5,1,0
4,4.5,0,0
5,4.0,1,0
5,4.0,1,1
4,3.5,0,0
5,3.0,0,0
3,4.5,1,0
4,4.0,1,0
1,3.5,2,1
2,4.0,4,0
5,4.0,1,0
4,4.0,2,0
5,4.5,2,0
4,2.5,0,0
3,3.0,0,4
5,4.0,0,0
3,4.0,1,0
4,3.0,0,0
2,4.0,0,0
1,3.5,1,0
4,2.0,0,0
5,4.0,0,0
4,3.0,0,0
1,4.0,0,0
3,4.0,0,0
1,2.5,0,0
4,3.5,0,8
4,3.0,0,0
4,2.5,0,0
5,4.0,0,0
4,3.0,1,5
3,3.5,2,0
3,4.0,0,0
5,3.5,0,0
4,3.0,0,0
4,4.0,1,0
5,4.0,0,0
3,2.5,0,0
5,5.0,1,0
4,4.0,0,0
4,3.0,0,0
4,3.0,2,0
5,4.0,3,15
5,4.0,0,0
4,3.5,0,0
1,2.5,2,0
2,2.5,0,0
4,3.0,1,0
2,1.5,2,0
4,4.0,2,23
1,4.5,1,0
4,3.0,0,0
4,3.5,0,0
5,5.0,1,0
3,3.5,1,0
1,1.0,0,0
4,3.0,0,0
4,4.0,3,15
5,4.0,0,0
5,4.0,0,0
4,4.0,4,0
1,1.5,1,0
4,4.5,0,0
5,4.0,1,2
4,3.5,0,0
3,4.0,1,0
5,5.0,0,0
2,2.5,1,0
2,3.5,1,0
1,2.5,1,0
5,3.5,0,0
1,1.0,0,0
2,3.0,1,0
2,2.5,1,0
5,4.0,0,0
1,1.5,0,0
4,2.5,1,0
4,3.0,0,0
4,2.5,2,0
5,4.5,5,0
4,2.5,0,0
3,4.0,3,4
3,4.0,0,0
5,4.0,0,0
4,3.5,4,0
3,4.0,0,0
5,4.0,0,0
2,3.5,1,0
4,4.0,1,0
4,4.0,0,0
4,4.5,1,0
1,3.5,1,0
4,3.5,0,0
4,3.0,0,0
2,4.0,5,0
3,4.0,0,0
3,4.5,4,2
4,3.5,0,0
2,3.0,0,0
5,4.5,0,0
4,3.0,0,0
5,4.5,0,0
1,3.5,1,0
4,4.0,1,0
5,3.5,0,0
4,3.5,0,0
5,3.5,1,0
5,4.0,6,3
4,3.5,0,0
4,3.5,2,0
3,3.5,1,0
4,4.5,0,0
4,2.5,0,0
3,4.0,1,0
1,3.5,7,16
4,2.0,1,0
4,3.5,0,0
4,4.5,0,0
1,3.5,0,0
1,2.5,2,1
1,1.5,0,0
5,5.0,1,0
5,3.5,0,0
5,4.0,1,0
5,4.5,0,0
3,4.0,0,0
5,4.5,1,0
2,3.0,1,0
5,4.5,0,0
4,3.5,0,0
2,3.0,1,0
3,3.0,0,0
1,1.5,0,0
4,2.5,0,0
1,1.5,0,0
4,3.5,0,0
4,5.0,0,0
1,3.0,1,0
3,2.5,0,0
2,2.0,2,0
3,4.5,0,0
5,3.5,0,0
5,4.5,1,0
5,4.0,0,0
1,3.0,2,0
4,4.0,0,0
2,1.5,0,0
4,4.0,1,17
5,4.0,1,0
4,4.0,2,0
5,4.5,0,0
5,4.0,0,0
2,3.0,4,0
3,3.5,1,37
5,3.0,0,0
3,3.5,1,0
2,2.5,1,0
2,4.0,0,0
5,3.5,0,0
1,1.5,1,0
4,4.0,0,0
4,2.5,0,0
5,4.0,0,6
1,1.5,3,15
1,4.0,1,0
4,3.5,0,0
4,4.0,0,0
3,2.5,4,45
5,5.0,3,0
5,4.5,0,0
5,4.0,0,0
5,3.5,0,0
2,3.0,3,32
3,3.5,0,0
5,5.0,0,0
3,3.5,0,0
3,2.0,0,0
1,3.0,0,0
1,2.0,0,0
5,4.0,0,0
5,3.0,0,0
2,2.5,0,32
4,3.5,0,0
3,3.0,0,0
4,2.5,0,0
5,4.5,1,0
2,3.0,1,0
3,4.0,0,0
2,3.0,0,0
5,4.0,0,0
5,4.0,0,0
3,4.0,1,0
2,2.5,0,0
4,4.0,3,5
1,4.0,5,0
5,4.0,0,0
4,3.0,0,0
2,1.5,4,0
2,2.5,0,0
1,2.5,3,0
3,4.0,0,0
4,4.0,0,0
3,2.5,0,1
5,4.0,4,0
4,4.5,1,0
5,2.5,0,15
5,5.0,0,0
4,4.0,0,0
5,3.5,0,0
1,3.0,0,0
2,3.0,0,0
4,4.5,0,0
4,4.0,0,0
2,1.5,0,0
3,3.5,0,0
5,5.0,0,0
4,4.0,0,0
5,4.0,1,0
2,2.5,1,0
5,3.5,1,0
1,2.0,0,33
5,2.0,0,3
2,3.0,1,0
2,2.0,2,35
3,4.0,0,0
2,2.0,0,22
3,3.5,0,0
5,5.0,0,0
3,4.0,1,0
4,4.0,1,0
4,4.0,1,0
1,1.5,1,0
3,3.5,0,0
4,3.5,0,0
4,3.5,1,0
4,3.5,0,0
5,2.5,1,0
4,4.0,0,0
5,4.0,0,0
5,3.5,0,0
4,3.0,0,0
4,3.5,1,0
5,5.0,0,0
4,3.5,0,53
4,2.5,0,0
4,3.5,0,0
5,3.5,1,0
2,3.0,2,0
2,3.5,0,0
5,4.5,0,0
4,4.0,1,0
4,3.5,0,0
4,4.0,0,0
5,4.0,1,0
1,3.5,5,4
4,3.0,0,0
2,4.0,3,0
2,2.0,1,0
5,4.0,7,0
5,4.0,0,0
5,4.0,0,0
2,3.0,6,1
5,4.0,0,0
3,3.0,0,0
3,3.0,0,0
5,3.5,0,0
1,3.0,2,0
1,2.5,2,0
2,3.5,0,0
4,4.0,1,0
1,3.0,8,0
4,2.0,2,0
2,3.5,0,0
3,3.5,0,0
3,4.0,0,0
4,4.0,2,2
3,2.5,2,44
1,3.0,0,0
3,2.5,0,1
4,3.5,1,0
3,4.0,0,0
5,3.5,0,0
4,3.5,1,0
2,3.0,2,0
5,4.0,1,0
1,1.5,4,6
4,4.0,0,0
5,4.0,1,0
5,5.0,0,0
2,3.5,1,0
5,4.0,0,0
3,4.0,0,0
5,3.0,0,0
2,3.5,1,0
3,3.5,2,3
4,4.0,0,0
4,4.5,1,0
5,4.0,2,0
4,4.0,0,0
2,2.0,0,30
4,4.5,1,1
5,4.0,1,0
2,3.0,0,3
4,4.0,3,0
4,4.0,0,0
5,5.0,0,0
1,3.0,1,1
3,3.0,0,0
4,4.0,0,0
4,3.5,0,0
4,4.0,2,0
4,3.0,3,0
5,4.0,0,0
5,3.5,0,0
5,3.5,0,0
3,3.5,1,0
5,5.0,5,32
5,4.5,1,0
4,4.0,1,1
5,5.0,1,3
2,3.5,0,0
4,3.5,0,0
3,4.0,1,0
5,2.5,0,0
5,4.0,0,0
5,3.5,0,0
5,4.0,0,0
3,1.5,1,0
1,3.5,1,0
1,4.0,0,0
3,2.5,3,17
5,3.5,1,0
4,4.5,0,0
5,3.5,3,0
4,4.0,0,0
4,3.5,0,0
2,3.5,0,0
2,3.5,2,0
1,2.5,2,0
4,3.5,0,0
1,2.0,2,0
5,4.5,0,0
5,5.0,0,0
5,5.0,0,0
5,5.0,2,0
4,3.5,0,0
4,4.0,0,0
1,4.0,1,1
5,3.5,0,1
5,5.0,0,0
4,4.0,1,0
2,3.0,0,0
4,3.5,0,0
5,3.5,1,1
5,4.0,4,0
1,1.0,0,0
1,2.0,0,0
1,2.5,0,0
4,3.0,0,0
2,4.0,0,0
5,4.0,0,0
2,1.5,0,5
3,4.0,0,20
5,4.0,0,0
4,3.5,4,0
2,2.5,0,0
5,5.0,1,0
5,4.0,3,3
4,4.0,0,0
5,4.0,1,0
5,4.5,0,0
1,3.5,0,0
4,3.0,0,0
5,4.0,2,0
3,3.5,0,15
5,4.0,0,0
4,4.0,0,0
5,4.5,0,0
2,2.5,0,0
4,4.0,0,1
5,4.0,0,0
2,4.0,2,0
5,4.0,1,0
5,3.5,1,0
4,3.5,0,0
4,4.0,0,0
3,3.0,2,0
4,3.5,0,0
5,4.0,2,0
3,3.0,0,0
5,4.0,0,0
4,2.5,0,6
2,2.5,1,0
5,4.0,0,0
5,5.0,0,0
2,4.0,0,0
2,3.0,1,0
4,5.0,1,0
5,5.0,0,0
3,4.0,0,0
5,4.5,0,0
4,3.5,0,0
5,2.5,4,0
1,4.0,0,0
4,4.0,0,0
4,5.0,0,0
4,4.0,1,0
5,4.0,1,0
5,3.5,0,0
4,3.0,1,0
4,3.5,0,0
5,4.0,1,0
4,4.0,2,9
4,4.0,2,0
4,2.5,0,2
5,5.0,4,0
4,3.5,1,0
1,2.5,1,0
4,2.5,2,4
4,4.0,0,0
4,4.0,3,0
1,2.5,1,0
5,3.5,2,0
5,4.0,2,0
5,4.0,0,0
4,4.5,1,0
5,4.0,0,0
3,3.5,0,0
4,3.5,0,0
1,2.0,1,5
2,4.0,0,16
2,2.5,0,6
4,3.5,1,36
4,4.0,0,0
3,3.0,1,0
4,4.0,0,0
4,4.5,2,1
3,4.0,0,0
3,4.0,2,9
4,3.0,3,1
4,3.5,0,0
2,2.5,0,0
5,4.0,0,0
1,4.0,1,0
5,5.0,0,0
4,4.0,1,0
5,3.0,1,0
5,4.5,1,0
1,1.5,0,0
4,4.0,1,0
4,4.5,1,0
4,3.5,0,0
1,3.0,0,63
5,3.5,1,0
4,3.5,0,0
4,2.5,1,0
1,2.0,1,0
5,4.5,2,0
5,3.0,0,0
4,3.5,1,0
3,3.0,0,0
3,3.0,0,0
4,3.5,1,0
4,4.0,0,0
3,4.0,2,42
2,2.5,2,2
2,2.5,0,0
5,4.5,2,0
5,4.0,1,0
2,2.5,1,0
4,5.0,2,17
4,3.5,0,0
5,3.0,0,0
2,3.0,0,17
3,3.0,0,4
2,3.0,1,13
2,2.5,0,0
4,4.0,6,0
2,4.5,1,0
4,4.0,1,0
2,1.5,4,0
1,3.0,2,0
5,4.0,0,0
4,4.0,0,0
4,3.5,2,0
4,3.5,0,0
5,5.0,0,22
4,4.0,0,0
4,4.0,0,0
1,3.5,1,0
1,2.5,4,23
4,3.0,0,0
4,3.0,1,0
4,3.5,0,0
3,2.5,0,0
2,2.5,0,0
5,5.0,0,0
5,4.0,0,0
5,4.5,0,0
3,4.0,0,0
5,5.0,1,0
2,3.0,3,19
5,4.0,1,0
5,3.5,0,9
1,2.0,1,0
3,3.5,0,0
4,3.5,0,0
2,2.0,2,9
5,4.5,0,30
4,4.0,0,0
5,4.0,1,0
3,3.0,1,0
2,4.5,0,0
4,4.0,0,0
3,4.0,0,0
4,4.0,0,0
3,2.5,1,0
4,3.5,3,0
4,3.0,0,0
4,4.0,0,0
5,3.0,0,0
4,3.5,0,0
3,4.0,0,0
4,4.0,2,0
1,3.5,2,0
4,3.0,2,0
1,2.5,0,0
5,4.0,0,0
2,2.5,0,0
4,4.0,2,0
3,3.5,0,0
5,4.0,3,0
1,3.0,3,49
5,5.0,0,0
1,1.5,3,0
5,4.0,0,0
1,2.0,2,0
4,4.0,1,0
3,4.0,0,0
2,2.0,2,0
5,4.0,0,0
4,3.5,0,0
1,3.0,0,0
4,4.0,0,0
1,2.5,3,5
3,3.5,0,0
3,3.0,0,0
4,3.5,1,0
4,3.5,0,0
1,3.5,0,0
1,1.5,2,0
5,4.0,1,0
4,4.0,0,0
2,2.5,1,0
4,4.0,0,0
1,4.0,1,0
4,3.0,2,0
4,4.0,0,0
3,4.0,0,0
4,4.5,0,0
5,4.0,0,0
5,4.5,1,0
3,3.0,0,0
4,4.5,1,1
5,5.0,5,0
5,4.0,0,0
5,4.0,1,3
5,3.0,0,0
1,3.0,0,0
3,2.5,0,0
2,3.0,1,0
5,4.0,0,0
2,3.5,2,0
4,4.0,0,0
2,2.0,0,2
2,2.5,0,0
4,4.0,0,0
3,2.5,1,0
5,5.0,1,0
1,3.5,1,0
4,4.0,1,0
5,3.5,4,3
3,4.0,0,0
5,4.0,0,0
4,3.5,4,0
5,4.0,0,6
3,3.5,1,0
4,3.5,0,0
2,3.0,0,0
3,4.0,1,0
4,4.5,3,0
1,3.5,0,0
5,5.0,0,0
1,3.0,0,0
4,3.5,0,0
3,4.0,1,0
2,3.0,1,0
3,3.5,1,0
2,2.5,1,0
5,4.5,1,23
5,4.0,1,0
5,4.0,0,0
5,4.0,4,2
1,1.5,2,0
5,4.0,1,0
5,4.0,0,0
4,4.5,2,0
5,5.0,0,0
1,1.5,3,14
5,4.0,0,0
5,3.5,1,5
1,3.5,2,0
3,3.5,0,0
4,3.0,0,0
4,3.5,1,0
5,4.5,0,0
4,4.0,0,0
4,3.5,0,0
4,3.5,0,0
5,4.0,2,0
5,5.0,0,0
5,3.0,1,0
5,5.0,0,0
5,3.0,0,0
3,3.0,0,0
4,4.0,1,0
4,4.5,12,0
5,4.0,1,5
4,4.0,0,0
2,3.0,1,0
3,2.5,0,0
3,3.5,0,0
1,2.5,1,0
5,2.5,1,0
5,4.0,2,37
5,3.5,0,1
2,1.5,4,0
4,4.0,0,3
3,2.5,0,0
4,3.0,0,0
1,3.0,1,0
2,3.0,0,0
5,4.0,0,0
5,3.5,0,0
4,4.0,0,0
4,4.0,0,0
4,3.5,3,0
4,4.0,0,0
5,4.0,0,0
2,2.5,1,0
4,3.0,0,0
3,4.0,0,0
4,4.5,1,21
4,3.5,0,0
2,4.0,4,8
4,4.0,1,0
4,4.0,0,0
3,3.0,0,0
4,3.5,0,0
2,2.5,2,0
4,3.5,1,0
4,4.0,2,0
3,3.5,2,39
5,4.0,0,0
3,2.5,1,26
2,2.5,8,5
5,4.5,0,0
2,3.0,4,0
5,4.0,0,0
4,4.0,1,13
4,4.5,1,0
5,4.5,1,0
5,4.0,1,1
1,2.5,0,0
4,4.0,0,0
4,3.5,0,0
4,3.0,0,0
3,3.0,0,0
4,3.5,0,0
4,3.5,0,0
2,3.0,2,0
4,3.5,0,0
2,2.5,2,30
2,3.0,1,0
4,4.0,1,0
1,2.0,0,0
3,4.0,1,0
1,3.5,0,0
4,3.0,0,0
4,4.5,0,0
3,4.0,3,0
5,3.5,0,0
4,3.0,0,0
3,3.5,0,0
4,4.0,0,0
4,3.0,0,0
4,4.0,5,0
4,3.0,0,0
5,4.0,0,0
5,3.0,0,0
4,4.0,0,0
4,4.0,4,0
3,2.5,2,0
3,3.0,0,0
5,4.0,2,0
1,2.0,0,0
5,4.0,2,0
4,3.0,1,0
4,4.0,0,0
4,3.5,0,0
3,2.5,1,2
3,4.0,2,46
3,3.0,3,0
3,3.0,0,0
4,4.0,0,0
3,3.0,1,0
4,3.5,0,0
5,3.0,0,0
5,3.5,0,0
5,5.0,4,0
5,3.0,0,0
4,4.0,0,0
4,3.0,0,0
4,4.0,2,0
5,4.5,0,0
5,3.0,0,0
4,4.0,1,0
5,4.5,0,0
5,3.0,0,0
3,4.0,0,0
3,4.0,2,0
4,3.5,0,0
1,1.5,3,0
5,4.5,1,0
4,4.0,0,0
1,3.5,0,0
5,3.5,3,0
2,3.5,1,18
4,3.5,3,48
5,4.0,0,0
2,4.0,1,0
1,2.5,0,1
1,1.5,1,0
5,4.0,0,0
1,1.5,1,0
5,4.0,0,1
4,3.0,1,0
4,4.0,1,0
5,4.0,0,0
5,4.0,0,0
5,3.5,0,0
